"","Station","Expedition","Vessel","TaxGroup","Taxon","original_id","Dev_stage","Sex","Length","Abundance_m3","Abundance_m2","eventID"
"6058","T23","IYS2022","Tinro","copepod","Scolecithricella minor","Scolecithricella minor","C6","F","",2.461242639,615.31065975,"IYS2022-TINRO-3-23-Bongo-1"
"6059","T23","IYS2022","Tinro","gastropod","Clione limacina","Clione limacina","","","2-8mm",1.23062132,307.65533,"IYS2022-TINRO-3-23-Bongo-1"
"6060","T23","IYS2022","Tinro","chaetognath","Eukrohnia hamata","Eukronia hamata","","","> 10mm",2.768897969,692.22449225,"IYS2022-TINRO-3-23-Bongo-1"
"6061","T23","IYS2022","Tinro","copepod","Paraeuchaeta elongata C4-C6","Euchaeta elongata","C4","","",0.153827665,38.45691625,"IYS2022-TINRO-3-23-Bongo-1"
"6062","T23","IYS2022","Tinro","copepod","Gaetanus simplex C5-C6","Gaetanus intermedius","C6","F","",0.30765533,76.9138325,"IYS2022-TINRO-3-23-Bongo-1"
"6063","T23","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C2","","",5.537795938,1384.4489845,"IYS2022-TINRO-3-23-Bongo-1"
"6064","T23","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C1","","",3.076553299,769.13832475,"IYS2022-TINRO-3-23-Bongo-1"
"6065","T23","IYS2022","Tinro","euphausiid","Euphausia pacifica","Euphausia pacifica","","","15-30mm",0.461482995,115.37074875,"IYS2022-TINRO-3-23-Bongo-1"
"6066","T23","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C2","","",3.076553299,769.13832475,"IYS2022-TINRO-3-23-Bongo-1"
"6067","T23","IYS2022","Tinro","gastropod","Gastropoda","Echinospira sp.","","","5-8mm",0.038456916,9.614229,"IYS2022-TINRO-3-23-Bongo-1"
"6068","T23","IYS2022","Tinro","copepod","Pleuromamma scutullata C5-C6","Pleuromamma scutullata","C6","M","",0.61531066,153.827665,"IYS2022-TINRO-3-23-Bongo-1"
"6069","T23","IYS2022","Tinro","copepod","Eucalanus spp. C1-C4","Eucalanus bungii","C3","","",0.61531066,153.827665,"IYS2022-TINRO-3-23-Bongo-1"
"6070","T23","IYS2022","Tinro","copepod","Pleuromamma scutullata C5-C6","Pleuromamma scutullata","C5","","",0.61531066,153.827665,"IYS2022-TINRO-3-23-Bongo-1"
"6071","T23","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C5","","",7.999038577,1999.75964425,"IYS2022-TINRO-3-23-Bongo-1"
"6072","T23","IYS2022","Tinro","copepod","Eucalanus spp. C1-C4","Eucalanus bungii","C4","","",1.23062132,307.65533,"IYS2022-TINRO-3-23-Bongo-1"
"6073","T23","IYS2022","Tinro","cnidarian","Aegina spp.","Aegina","","","20mm",0.115370749,28.84268725,"IYS2022-TINRO-3-23-Bongo-1"
"6074","T23","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia pacifica","C4","","",12.92152386,3230.380965,"IYS2022-TINRO-3-23-Bongo-1"
"6075","T23","IYS2022","Tinro","appendicularian","Oikopleura spp.","Oikopleura","","","3-6mm",1.23062132,307.65533,"IYS2022-TINRO-3-23-Bongo-1"
"6076","T23","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C6","M","",1.23062132,307.65533,"IYS2022-TINRO-3-23-Bongo-1"
"6077","T23","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C1","","",0.61531066,153.827665,"IYS2022-TINRO-3-23-Bongo-1"
"6078","T23","IYS2022","Tinro","polychaete","Tomopteris spp.","Tomopteris","","","5-20mm",0.230741497,57.68537425,"IYS2022-TINRO-3-23-Bongo-1"
"6079","T23","IYS2022","Tinro","copepod","Eucalanus bungii C5-C6","Eucalanus bungii","C5","","",1.845931979,461.48299475,"IYS2022-TINRO-3-23-Bongo-1"
"6080","T23","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C3","","",2.461242639,615.31065975,"IYS2022-TINRO-3-23-Bongo-1"
"6081","T23","IYS2022","Tinro","copepod","Oithona atlantica C6","Oithona spinirostris","C6","F","",3.076553299,769.13832475,"IYS2022-TINRO-3-23-Bongo-1"
"6082","T23","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C4","","",1.845931979,461.48299475,"IYS2022-TINRO-3-23-Bongo-1"
"6083","T23","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C3","","",25.84304771,6460.7619275,"IYS2022-TINRO-3-23-Bongo-1"
"6084","T23","IYS2022","Tinro","copepod","Paraeuchaeta elongata C4-C6","Euchaeta elongata","C6","F","",0.61531066,153.827665,"IYS2022-TINRO-3-23-Bongo-1"
"6085","T23","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C6","F","",17.22869847,4307.1746175,"IYS2022-TINRO-3-23-Bongo-1"
"6086","T23","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C4","","",7.999038577,1999.75964425,"IYS2022-TINRO-3-23-Bongo-1"
"6087","T23","IYS2022","Tinro","copepod","Pleuromamma spp. C1-C4","Pleuromamma scutullata","C3","","",0.61531066,153.827665,"IYS2022-TINRO-3-23-Bongo-1"
"6088","T23","IYS2022","Tinro","amphipod","Cyphocaris challengeri","Cyphocaris challengeri","","","5-15mm",0.30765533,76.9138325,"IYS2022-TINRO-3-23-Bongo-1"
"6089","T23","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C5","","",2.461242639,615.31065975,"IYS2022-TINRO-3-23-Bongo-1"
"6090","T23","IYS2022","Tinro","copepod","Metridia pacifica C5-C6","Metridia pacifica","C5","","",7.383727917,1845.93197925,"IYS2022-TINRO-3-23-Bongo-1"
"6091","T23","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","nauplius","","",0.30765533,76.9138325,"IYS2022-TINRO-3-23-Bongo-1"
"6092","T23","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C5","","",0.30765533,76.9138325,"IYS2022-TINRO-3-23-Bongo-1"
"6093","T23","IYS2022","Tinro","chaetognath","Chaetognatha","Sagitta elegans","","","10-20mm",0.153827665,38.45691625,"IYS2022-TINRO-3-23-Bongo-1"
"6094","T23","IYS2022","Tinro","copepod","Candacia columbiae C5-C6","Candacia columbiae","C6","F","",0.076913832,19.228458,"IYS2022-TINRO-3-23-Bongo-1"
"6095","T23","IYS2022","Tinro","copepod","Heterorhabdus tanneri C4-C6","Heterorhabdus tanneri","C4","","",0.153827665,38.45691625,"IYS2022-TINRO-3-23-Bongo-1"
"6096","T23","IYS2022","Tinro","copepod","Pseudoamallothrix ovata","Scolecithricella ovata","C6","F","",0.153827665,38.45691625,"IYS2022-TINRO-3-23-Bongo-1"
"6097","T23","IYS2022","Tinro","copepod","Metridia pacifica C5-C6","Metridia pacifica","C6","F","",6.153106598,1538.2766495,"IYS2022-TINRO-3-23-Bongo-1"
"6098","T23","IYS2022","Tinro","amphipod","Themisto pacifica","Parathemisto pacifica","","","3-10mm",0.461482995,115.37074875,"IYS2022-TINRO-3-23-Bongo-1"
"6099","T23","IYS2022","Tinro","chaetognath","Pseudosagitta lyra","Sagitta scrippae","","","40mm",0.019228458,4.8071145,"IYS2022-TINRO-3-23-Bongo-1"
"6100","T23","IYS2022","Tinro","ostracod","Ostracoda","Ostracoda","","","1-3mm",3.691863959,922.96598975,"IYS2022-TINRO-3-23-Bongo-1"
"6101","T23","IYS2022","Tinro","cnidarian","Siphonophorae","Siphonophore bract","bract","","5-20mm",0.153827665,38.45691625,"IYS2022-TINRO-3-23-Bongo-1"
"6102","T23","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C2","","",22.15118375,5537.7959375,"IYS2022-TINRO-3-23-Bongo-1"
"6103","T23","IYS2022","Tinro","copepod","Scolecithricella minor","Scolecithricella minor","C4-5","","",1.23062132,307.65533,"IYS2022-TINRO-3-23-Bongo-1"
"6104","T23","IYS2022","Tinro","copepod","Pleuromamma scutullata C5-C6","Pleuromamma scutullata","C6","F","",1.845931979,461.48299475,"IYS2022-TINRO-3-23-Bongo-1"
"6105","T23","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","furcilia","","5-10mm",0.076913832,19.228458,"IYS2022-TINRO-3-23-Bongo-1"
"6106","T23","IYS2022","Tinro","cnidarian","Aglantha digitale","Aglantha digitale","","","10-20mm",0.461482995,115.37074875,"IYS2022-TINRO-3-23-Bongo-1"
"6107","T23","IYS2022","Tinro","copepod","Heterorhabdus tanneri C4-C6","Heterorhabdus tanneri","C6","M","",0.153827665,38.45691625,"IYS2022-TINRO-3-23-Bongo-1"
"6108","T23","IYS2022","Tinro","euphausiid","Thysanoessa inspinata","Thysanoesa inspinata","","","15-25mm",0.038456916,9.614229,"IYS2022-TINRO-3-23-Bongo-1"
"6109","T23","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C1","","",6.768417258,1692.1043145,"IYS2022-TINRO-3-23-Bongo-1"
"6110","T23","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C3","","",10.46028122,2615.070305,"IYS2022-TINRO-3-23-Bongo-1"
"6111","T23","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","calyptopis","","",0.30765533,76.9138325,"IYS2022-TINRO-3-23-Bongo-1"
"6112","T24","IYS2022","Tinro","amphipod","Themisto pacifica","Parathemisto pacifica","","","3-10mm",0.407643312,101.910828,"IYS2022-TINRO-3-24-Bongo-1"
"6113","T24","IYS2022","Tinro","copepod","Eucalanus bungii C5-C6","Eucalanus bungii","C5","","",0.978343949,244.58598725,"IYS2022-TINRO-3-24-Bongo-1"
"6114","T24","IYS2022","Tinro","euphausiid","Thysanoessa inspinata","Thysanoesa inspinata","","","15-25mm",0.020382166,5.0955415,"IYS2022-TINRO-3-24-Bongo-1"
"6115","T24","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C4","","",35.22038217,8805.0955425,"IYS2022-TINRO-3-24-Bongo-1"
"6116","T24","IYS2022","Tinro","copepod","Oithona atlantica C6","Oithona spinirostris","C6","F","",13.04458599,3261.1464975,"IYS2022-TINRO-3-24-Bongo-1"
"6117","T24","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C6","F","",11.74012739,2935.0318475,"IYS2022-TINRO-3-24-Bongo-1"
"6118","T24","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C4","","",3.913375796,978.343949,"IYS2022-TINRO-3-24-Bongo-1"
"6119","T24","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C3","","",46.96050955,11740.1273875,"IYS2022-TINRO-3-24-Bongo-1"
"6120","T24","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C2","","",14.34904459,3587.2611475,"IYS2022-TINRO-3-24-Bongo-1"
"6121","T24","IYS2022","Tinro","cnidarian","Aglantha digitale","Aglantha digitale","","","10-20mm",0.081528662,20.3821655,"IYS2022-TINRO-3-24-Bongo-1"
"6122","T24","IYS2022","Tinro","copepod","Scolecithricella minor","Scolecithricella minor","C4-5","","",2.608917197,652.22929925,"IYS2022-TINRO-3-24-Bongo-1"
"6123","T24","IYS2022","Tinro","chaetognath","Chaetognatha","Sagitta elegans","","","10-20mm",0.244585987,61.14649675,"IYS2022-TINRO-3-24-Bongo-1"
"6124","T24","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C5","","",3.913375796,978.343949,"IYS2022-TINRO-3-24-Bongo-1"
"6125","T24","IYS2022","Tinro","copepod","Mesocalanus tenuicornis","Mesocalanus teniucornus","C6","F","",0.32611465,81.5286625,"IYS2022-TINRO-3-24-Bongo-1"
"6126","T24","IYS2022","Tinro","euphausiid","Tessarabrachion oculatum","Tessarabrachion oculatum","","","20mm",0.020382166,5.0955415,"IYS2022-TINRO-3-24-Bongo-1"
"6127","T24","IYS2022","Tinro","copepod","Eucalanus bungii C5-C6","Eucalanus bungii","C6","F","",0.040764331,10.19108275,"IYS2022-TINRO-3-24-Bongo-1"
"6128","T24","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C1","","",2.608917197,652.22929925,"IYS2022-TINRO-3-24-Bongo-1"
"6129","T24","IYS2022","Tinro","copepod","Aetideidae","Aetideidae","C5","","",0.32611465,81.5286625,"IYS2022-TINRO-3-24-Bongo-1"
"6130","T24","IYS2022","Tinro","copepod","Aetideidae","Aetideidae","C6","F","",0.32611465,81.5286625,"IYS2022-TINRO-3-24-Bongo-1"
"6131","T24","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C1","","",3.913375796,978.343949,"IYS2022-TINRO-3-24-Bongo-1"
"6132","T24","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C2","","",18.26242038,4565.605095,"IYS2022-TINRO-3-24-Bongo-1"
"6133","T24","IYS2022","Tinro","copepod","Euchaetidae C1-C3","Euchaeta elongata","C2","","",0.32611465,81.5286625,"IYS2022-TINRO-3-24-Bongo-1"
"6134","T24","IYS2022","Tinro","gastropod","Gastropoda","Echinospira sp.","","","5-8mm",0.061146497,15.28662425,"IYS2022-TINRO-3-24-Bongo-1"
"6135","T24","IYS2022","Tinro","polychaete","Tomopteris spp.","Tomopteris","","","5-20mm",0.122292994,30.5732485,"IYS2022-TINRO-3-24-Bongo-1"
"6136","T24","IYS2022","Tinro","ostracod","Ostracoda","Ostracoda","","","1-3mm",2.608917197,652.22929925,"IYS2022-TINRO-3-24-Bongo-1"
"6137","T24","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","nauplius","","",0.244585987,61.14649675,"IYS2022-TINRO-3-24-Bongo-1"
"6138","T24","IYS2022","Tinro","chaetognath","Eukrohnia hamata","Eukronia hamata","","","> 10mm",3.587261146,896.8152865,"IYS2022-TINRO-3-24-Bongo-1"
"6139","T24","IYS2022","Tinro","gastropod","Limacina helicina","Limacina helicina","","","sm >1mm",16.95796178,4239.490445,"IYS2022-TINRO-3-24-Bongo-1"
"6140","T24","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C5","","",0.040764331,10.19108275,"IYS2022-TINRO-3-24-Bongo-1"
"6141","T24","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C3","","",92.61656051,23154.1401275,"IYS2022-TINRO-3-24-Bongo-1"
"6142","T24","IYS2022","Tinro","copepod","Heterorhabdus tanneri C4-C6","Heterorhabdus tanneri","C4","","",0.32611465,81.5286625,"IYS2022-TINRO-3-24-Bongo-1"
"6143","T24","IYS2022","Tinro","copepod","Metridia pacifica C5-C6","Metridia pacifica","C5","","",16.95796178,4239.490445,"IYS2022-TINRO-3-24-Bongo-1"
"6144","T24","IYS2022","Tinro","chaetognath","Chaetognatha","Sagitta elegans","","","20-35mm",0.040764331,10.19108275,"IYS2022-TINRO-3-24-Bongo-1"
"6145","T24","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","calyptopis","","",0.163057325,40.76433125,"IYS2022-TINRO-3-24-Bongo-1"
"6146","T24","IYS2022","Tinro","copepod","Metridia pacifica C5-C6","Metridia pacifica","C6","F","",6.522292994,1630.5732485,"IYS2022-TINRO-3-24-Bongo-1"
"6147","T24","IYS2022","Tinro","chaetognath","Chaetognatha","Sagitta elegans","","","> 10mm",0.081528662,20.3821655,"IYS2022-TINRO-3-24-Bongo-1"
"6148","T24","IYS2022","Tinro","copepod","Oithona spp. C3-C5","Oithona spp.","C5","","",2.608917197,652.22929925,"IYS2022-TINRO-3-24-Bongo-1"
"6149","T24","IYS2022","Tinro","copepod","Candacia columbiae C5-C6","Candacia columbiae","C6","F","",0.020382166,5.0955415,"IYS2022-TINRO-3-24-Bongo-1"
"6150","T24","IYS2022","Tinro","copepod","Eucalanus spp. C1-C4","Eucalanus bungii","C4","","",0.978343949,244.58598725,"IYS2022-TINRO-3-24-Bongo-1"
"6151","T24","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","furcilia","","5-10mm",0.081528662,20.3821655,"IYS2022-TINRO-3-24-Bongo-1"
"6152","T24","IYS2022","Tinro","copepod","Scolecithricella minor","Scolecithricella minor","C6","M","",0.652229299,163.05732475,"IYS2022-TINRO-3-24-Bongo-1"
"6153","T24","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C2","","",5.217834395,1304.45859875,"IYS2022-TINRO-3-24-Bongo-1"
"6154","T24","IYS2022","Tinro","copepod","Scolecithricella minor","Scolecithricella minor","C6","F","",1.304458599,326.11464975,"IYS2022-TINRO-3-24-Bongo-1"
"6155","T24","IYS2022","Tinro","gastropod","Clione limacina","Clione limacina","","","2-8mm",3.913375796,978.343949,"IYS2022-TINRO-3-24-Bongo-1"
"6156","T24","IYS2022","Tinro","copepod","Racovitzanus antarcticus","Racovitzanus antarcticus","C5","","",0.32611465,81.5286625,"IYS2022-TINRO-3-24-Bongo-1"
"6157","T24","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C3","","",7.826751592,1956.687898,"IYS2022-TINRO-3-24-Bongo-1"
"6158","T24","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C5","","",2.608917197,652.22929925,"IYS2022-TINRO-3-24-Bongo-1"
"6159","T24","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C1","","",16.95796178,4239.490445,"IYS2022-TINRO-3-24-Bongo-1"
"6160","T24","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia pacifica","C4","","",39.13375796,9783.43949,"IYS2022-TINRO-3-24-Bongo-1"
"6161","T24","IYS2022","Tinro","appendicularian","Oikopleura spp.","Oikopleura","","","3-6mm",2.608917197,652.22929925,"IYS2022-TINRO-3-24-Bongo-1"
"6162","T25","IYS2022","Tinro","copepod","Eucalanus bungii C5-C6","Eucalanus bungii","C5","","",1.278880979,319.72024475,"IYS2022-TINRO-3-25-Bongo-1"
"6163","T25","IYS2022","Tinro","appendicularian","Oikopleura spp.","Oikopleura","","","3-6mm",1.278880979,319.72024475,"IYS2022-TINRO-3-25-Bongo-1"
"6164","T25","IYS2022","Tinro","copepod","Metridia pacifica C5-C6","Metridia pacifica","C6","F","",1.918321469,479.58036725,"IYS2022-TINRO-3-25-Bongo-1"
"6165","T25","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","calyptopis","","",2.557761958,639.4404895,"IYS2022-TINRO-3-25-Bongo-1"
"6166","T25","IYS2022","Tinro","gastropod","Limacina helicina","Limacina helicina","","","sm >1mm",5.115523917,1278.88097925,"IYS2022-TINRO-3-25-Bongo-1"
"6167","T25","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C2","","",3.836642937,959.16073425,"IYS2022-TINRO-3-25-Bongo-1"
"6168","T25","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C4","","",7.673285875,1918.32146875,"IYS2022-TINRO-3-25-Bongo-1"
"6169","T25","IYS2022","Tinro","chaetognath","Chaetognatha","Sagitta elegans","","","10-20mm",0.63944049,159.8601225,"IYS2022-TINRO-3-25-Bongo-1"
"6170","T25","IYS2022","Tinro","copepod","Racovitzanus antarcticus","Racovitzanus antarcticus","C6","F","",0.319720245,79.93006125,"IYS2022-TINRO-3-25-Bongo-1"
"6171","T25","IYS2022","Tinro","gastropod","Clione limacina","Clione limacina","","","2-8mm",1.278880979,319.72024475,"IYS2022-TINRO-3-25-Bongo-1"
"6172","T25","IYS2022","Tinro","chaetognath","Chaetognatha","Sagitta elegans","","","20-35mm",0.039965031,9.99125775,"IYS2022-TINRO-3-25-Bongo-1"
"6173","T25","IYS2022","Tinro","copepod","Clausocalanus spp.","Clausocalanus sp. 1mm","C6","M","",3.836642937,959.16073425,"IYS2022-TINRO-3-25-Bongo-1"
"6174","T25","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C4","","",2.557761958,639.4404895,"IYS2022-TINRO-3-25-Bongo-1"
"6175","T25","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","nauplius","","",0.63944049,159.8601225,"IYS2022-TINRO-3-25-Bongo-1"
"6176","T25","IYS2022","Tinro","copepod","Gaetanus spp. C1-C4","Gaetanus intermedius","C2","","",0.63944049,159.8601225,"IYS2022-TINRO-3-25-Bongo-1"
"6177","T25","IYS2022","Tinro","ostracod","Ostracoda","Ostracoda","","","1-3mm",3.836642937,959.16073425,"IYS2022-TINRO-3-25-Bongo-1"
"6178","T25","IYS2022","Tinro","copepod","Metridia spp. C1-C4","Metridia sp.","C2","","",5.115523917,1278.88097925,"IYS2022-TINRO-3-25-Bongo-1"
"6179","T25","IYS2022","Tinro","polychaete","Tomopteris spp.","Tomopteris","","","5-20mm",0.239790184,59.947546,"IYS2022-TINRO-3-25-Bongo-1"
"6180","T25","IYS2022","Tinro","amphipod","Themisto pacifica","Parathemisto pacifica","","","3-10mm",0.159860122,39.9650305,"IYS2022-TINRO-3-25-Bongo-1"
"6181","T25","IYS2022","Tinro","chaetognath","Pseudosagitta lyra","Sagitta scrippae","","","40mm",0.059947546,14.9868865,"IYS2022-TINRO-3-25-Bongo-1"
"6182","T25","IYS2022","Tinro","copepod","Heterorhabdus tanneri C4-C6","Heterorhabdus tanneri","C6","F","",0.079930061,19.98251525,"IYS2022-TINRO-3-25-Bongo-1"
"6183","T25","IYS2022","Tinro","amphipod","Cyphocaris challengeri","Cyphocaris challengeri","","","5-15mm",0.399650306,99.9125765,"IYS2022-TINRO-3-25-Bongo-1"
"6184","T25","IYS2022","Tinro","euphausiid","Euphausiidae","Euphausiidae","furcilia","","5-10mm",1.278880979,319.72024475,"IYS2022-TINRO-3-25-Bongo-1"
"6185","T25","IYS2022","Tinro","euphausiid","Euphausia pacifica","Euphausia pacifica","","","15-30mm",0.019982515,4.99562875,"IYS2022-TINRO-3-25-Bongo-1"
"6186","T25","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C1","","",7.673285875,1918.32146875,"IYS2022-TINRO-3-25-Bongo-1"
"6187","T25","IYS2022","Tinro","copepod","Oithona atlantica C6","Oithona spinirostris","C6","F","",6.394404896,1598.601224,"IYS2022-TINRO-3-25-Bongo-1"
"6188","T25","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C5","","",0.479580367,119.89509175,"IYS2022-TINRO-3-25-Bongo-1"
"6189","T25","IYS2022","Tinro","copepod","Pseudocalanus spp.","Pseudocalanus spp.","C5","","",11.50992881,2877.4822025,"IYS2022-TINRO-3-25-Bongo-1"
"6190","T25","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C5","","",2.557761958,639.4404895,"IYS2022-TINRO-3-25-Bongo-1"
"6191","T25","IYS2022","Tinro","copepod","Metridia pacifica C5-C6","Metridia pacifica","C5","","",2.557761958,639.4404895,"IYS2022-TINRO-3-25-Bongo-1"
"6192","T25","IYS2022","Tinro","copepod","Neocalanus flemingeri/plumchrus","Neocalanus plumchrus/flemingeri","C2","","",23.01985762,5754.964405,"IYS2022-TINRO-3-25-Bongo-1"
"6193","T25","IYS2022","Tinro","copepod","Eucalanus bungii C5-C6","Eucalanus bungii","C6","F","",0.079930061,19.98251525,"IYS2022-TINRO-3-25-Bongo-1"
"6194","T25","IYS2022","Tinro","copepod","Neocalanus cristatus","Neocalanus cristatus","C3","","",3.836642937,959.16073425,"IYS2022-TINRO-3-25-Bongo-1"
"6195","T25","IYS2022","Tinro","copepod","Racovitzanus antarcticus","Racovitzanus antarcticus","C5","","",1.278880979,319.72024475,"IYS2022-TINRO-3-25-Bongo-1"
