station_event_id,net_number,catch_id,scientific_name,verbatimIdentification,taxonomic_rank,prop_total_sample,sf_proc,prop_sf_proc,lifestage,sex,common_name,identified_by,date_identified,preservation_method,catch_count,size_range,count_method,abundance_m3,flowmeter_volume_filtered_m3,depth_volume_filtered_m3,comments
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-38,Pseudocalanus mimus,Pseudocalanus mimus  5F,Species,,,,C5,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-39,Pseudocalanus mimus,Pseudocalanus mimus  5M,Species,,,,C5,M,,,,formalin,,,Total,1.59661,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-40,Pseudocalanus mimus,Pseudocalanus mimus  6F,Species,,,,C6,F,,,,formalin,,,Total,5.58813,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-41,Pseudocalanus minutus,Pseudocalanus minutus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-42,Pseudocalanus newmani,Pseudocalanus newmani  6F,Species,,,,C6,F,,,,formalin,,,Total,0.7983,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-43,Pseudocalanus newmani,Pseudocalanus newmani  6M,Species,,,,C6,M,,,,formalin,,,Total,0.7983,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-44,Eucalanus,Eucalanus *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-45,Eucalanus,Eucalanus *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,2.79406,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-46,Eucalanus,Eucalanus *sp.  6M,Genus,,,,C6,M,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-47,Eucalanus bungii,Eucalanus bungii  5F,Species,,,,C5,F,,,,formalin,,,Total,0.49894,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-48,Eucalanus bungii,Eucalanus bungii  5M,Species,,,,C5,M,,,,formalin,,,Total,1.59661,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-49,Eucalanus bungii,Eucalanus bungii  6F,Species,,,,C6,F,,,,formalin,,,Total,0.89809,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-50,Eucalanus bungii,Eucalanus bungii  6M,Species,,,,C6,M,,,,formalin,,,Total,0.19958,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-51,Euchaetidae,Euchaetidae *sp.  2,Family,,,,C2,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-52,Paraeuchaeta elongata,Paraeuchaeta elongata  5M,Species,,,,C5,M,,,,formalin,,,Total,0.04989,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-53,Paraeuchaeta elongata,Paraeuchaeta elongata  6F,Species,,,,C6,F,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-54,Paraeuchaeta elongata,Paraeuchaeta elongata  6M,Species,,,,C6,M,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-55,Heterorhabdus tanneri,Heterorhabdus tanneri  6F,Species,,,,C6,F,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-56,Heterorhabdus tanneri,Heterorhabdus tanneri  6M,Species,,,,C6,M,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-57,Heterostylites major,Heterostylites major  6F,Species,,,,C6,F,,,,formalin,,,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-58,Metridia,Metridia *sp.  2,Genus,,,,C2,,,,,formalin,,,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-59,Metridia,Metridia *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,2.79406,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-60,Metridia,Metridia *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-61,,Metridia aff lucens  6F,,,,,C6,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-62,Metridia pacifica,Metridia pacifica  6F,Species,,,,C6,F,,,,formalin,,,Total,0.7983,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-63,Racovitzanus antarcticus,Racovitzanus antarcticus  4,Species,,,,C4,,,,,formalin,,,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-64,Racovitzanus antarcticus,Racovitzanus antarcticus  5,Species,,,,C5,,,,,formalin,,,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-65,Racovitzanus antarcticus,Racovitzanus antarcticus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-66,Scolecithricella minor,Scolecithricella minor  4,Species,,,,C4,,,,,formalin,,,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-67,Scolecithricella minor,Scolecithricella minor  5,Species,,,,C5,,,,,formalin,,,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-68,Scolecithricella minor,Scolecithricella minor  6F,Species,,,,C6,F,,,,formalin,,,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-69,Scolecithricella minor,Scolecithricella minor  6M,Species,,,,C6,M,,,,formalin,,,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-70,Oithona atlantica,Oithona atlantica  6F,Species,,,,C6,F,,,,formalin,,,Total,2.39491,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-71,Oithona similis,Oithona similis  6F,Species,,,,C6,F,,,,formalin,,,Total,2.39491,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-72,,Conchoecia rudjakovi  s1,,,,,,,,,,formalin,,< 5mm,Total,0.29936,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-73,Conchoeciinae,Conchoecinae *sp.  s1,Subfamily,,,,,,,,,formalin,,< 5mm,Total,1.59661,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-74,Discoconchoecia elegans,Discoconchoecia elegans  s1,Species,,,,,,,,,formalin,,< 5mm,Total,1.99576,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-75,Chaetognatha,Chaetognatha *sp.  s1,Phylum,,,,,,,,,formalin,,< 5mm,Total,1.99576,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-76,Chaetognatha,Chaetognatha *sp.  s2,Phylum,,,,,,,,,formalin,,>= 5mm < 10mm,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-77,Parasagitta elegans,Parasagitta elegans  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-78,Eukrohnia hamata,Eukrohnia hamata  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,6.18685,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-79,Eukrohnia hamata,Eukrohnia hamata  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,3.19321,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-80,Eukrohnia hamata,Eukrohnia hamata juvenile s1,Species,,,,juvenile,,,,,formalin,,< 5mm,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-81,Fritillaria borealis,Fritillaria borealis  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-82,Oikopleura,Oikopleura *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,3.19321,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-83,Oikopleura,Oikopleura *sp.  s2,Genus,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-84,,Oikopleura labradoriensis  s3,,,,,,,,,,formalin,,>= 10mm,Total,0.04989,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-85,Doliopsis,Doliopsis *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.89809,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-86,Dimophyes arctica,Dimophyes arctica nectophore s1,Species,,,,nectophore,,,,,formalin,,< 5mm,Total,0.39915,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-87,Dimophyes arctica,Dimophyes arctica nectophore s2,Species,,,,nectophore,,,,,formalin,,>= 5mm < 10mm,Total,0.19958,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-88,Aglantha digitale,Aglantha digitale  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.09979,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-89,Clione limacina,Clione limacina polytroch s0,Species,,,,polytroch,,,,,formalin,,< 2mm,Total,1.19746,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-90,Limacina helicina,Limacina helicina  s0,Species,,,,,,,,,formalin,,< 2mm,Total,3.59237,80.17409,,
IYS2022-Franklin-5-54-144-Bongo-1,1,IYS2022-Franklin-5-54-144-Bongo-1-91,,Limacina helicina acuta  s0,,,,,,,,,,formalin,,< 2mm,Total,0.7983,80.17409,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-1,Phalacrophorus pictus,Phalacrophorus pictus  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-2,Tomopteris,Tomopteris *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-3,Tomopteris septentrionalis,Tomopteris septentrionalis  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-4,Tomopteris septentrionalis,Tomopteris septentrionalis  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-5,Typhloscolex muelleri,Typhloscolex muelleri  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-6,Cyphocaris challengeri,Cyphocaris challengeri  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.19945,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-7,Cyphocaris challengeri,Cyphocaris challengeri  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.02493,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-8,Cyphocaris challengeri,Cyphocaris challengeri  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-9,Themisto pacifica,Themisto pacifica  M,Species,,,,,M,,,,formalin,,,Total,0.02493,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-10,Themisto pacifica,Themisto pacifica juvenile s1,Species,,,,juvenile,,,,,formalin,,< 5mm,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-11,Primno abyssalis,Primno abyssalis  F,Species,,,,,F,,,,formalin,,,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-12,Primno abyssalis,Primno abyssalis  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-13,Primno abyssalis,Primno abyssalis  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-14,Scina borealis,Scina borealis  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-15,Scina rattrayi,Scina rattrayi  s1,Species,,,,,,,,,formalin,,< 5mm,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-16,Euphausiidae,Euphausiidae *sp. eggs s1,Family,,,,egg,,,,,formalin,,< 5mm,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-17,Euphausiidae,Euphausiidae *sp. protozoea (or calyptopis) s1,Family,,,,calyptopis,,,,,formalin,,< 5mm,Total,0.79781,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-18,Euphausia pacifica,Euphausia pacifica  F,Species,,,,,F,,,,formalin,,,Total,0.0374,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-19,Euphausia pacifica,Euphausia pacifica  M,Species,,,,,M,,,,formalin,,,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-20,Tessarabrachion oculatum,Tessarabrachion oculatum  M,Species,,,,,M,,,,formalin,,,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-21,Thysanoessa inspinata,Thysanoessa inspinata  F,Species,,,,,F,,,,formalin,,,Total,0.02493,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-22,Thysanoessa inspinata,Thysanoessa inspinata juvenile s2,Species,,,,juvenile,,,,,formalin,,>= 5mm < 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-23,Thysanoessa inspinata,Thysanoessa inspinata juvenile s3,Species,,,,juvenile,,,,,formalin,,>= 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-24,Thysanoessa spinifera,Thysanoessa spinifera juvenile s3,Species,,,,juvenile,,,,,formalin,,>= 10mm,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-25,Isopoda,Isopoda *sp.  s1,Order,,,,,,,,,formalin,,< 5mm,Total,0.19945,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-26,Aetideus pacificus,Aetideus pacificus  4,Species,,,,C4,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-27,Aetideus pacificus,Aetideus pacificus  5,Species,,,,C5,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-28,Gaetanus simplex,Gaetanus simplex  6F,Species,,,,C6,F,,,,formalin,,,Total,0.29918,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-29,Neocalanus cristatus,Neocalanus cristatus  1,Species,,,,C1,,,,,formalin,,,Total,4.38793,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-30,Neocalanus cristatus,Neocalanus cristatus  2,Species,,,,C2,,,,,formalin,,,Total,9.57367,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-31,Neocalanus cristatus,Neocalanus cristatus  3,Species,,,,C3,,,,,formalin,,,Total,3.98903,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-32,Neocalanus cristatus,Neocalanus cristatus  4,Species,,,,C4,,,,,formalin,,,Total,0.59835,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-33,Neocalanus cristatus,Neocalanus cristatus  5,Species,,,,C5,,,,,formalin,,,Total,0.99726,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-34,Neocalanus flemingeri,Neocalanus flemingeri  1,Species,,,,C1,,,,,formalin,,,Total,3.98903,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-35,Neocalanus flemingeri,Neocalanus flemingeri  2,Species,,,,C2,,,,,formalin,,,Total,7.57916,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-36,Neocalanus flemingeri,Neocalanus flemingeri  3,Species,,,,C3,,,,,formalin,,,Total,0.79781,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-37,Neocalanus flemingeri,Neocalanus flemingeri  4,Species,,,,C4,,,,,formalin,,,Total,1.59561,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-38,Neocalanus plumchrus,Neocalanus plumchrus  1,Species,,,,C1,,,,,formalin,,,Total,4.78684,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-39,Neocalanus plumchrus,Neocalanus plumchrus  2,Species,,,,C2,,,,,formalin,,,Total,9.17477,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-40,Neocalanus plumchrus,Neocalanus plumchrus  3,Species,,,,C3,,,,,formalin,,,Total,4.78684,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-41,Neocalanus plumchrus,Neocalanus plumchrus  4,Species,,,,C4,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-42,Candacia columbiae,Candacia columbiae  6F,Species,,,,C6,F,,,,formalin,,,Total,0.04986,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-43,Microcalanus pygmaeus,Microcalanus pygmaeus  5,Species,,,,C5,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-44,Pseudocalanus mimus,Pseudocalanus mimus  4,Species,,,,C4,,,,,formalin,,,Total,0.79781,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-45,Pseudocalanus mimus,Pseudocalanus mimus  5F,Species,,,,C5,F,,,,formalin,,,Total,0.79781,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-46,Pseudocalanus mimus,Pseudocalanus mimus  5M,Species,,,,C5,M,,,,formalin,,,Total,1.19671,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-47,Pseudocalanus mimus,Pseudocalanus mimus  6F,Species,,,,C6,F,,,,formalin,,,Total,1.99452,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-48,Pseudocalanus mimus,Pseudocalanus mimus  6M,Species,,,,C6,M,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-49,Pseudocalanus minutus,Pseudocalanus minutus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-50,Pseudocalanus newmani,Pseudocalanus newmani  6M,Species,,,,C6,M,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-51,Eucalanus,Eucalanus *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,1.59561,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-52,Eucalanus bungii,Eucalanus bungii  5F,Species,,,,C5,F,,,,formalin,,,Total,0.49863,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-53,Eucalanus bungii,Eucalanus bungii  5M,Species,,,,C5,M,,,,formalin,,,Total,1.19671,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-54,Eucalanus bungii,Eucalanus bungii  6F,Species,,,,C6,F,,,,formalin,,,Total,0.69808,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-55,Euchaetidae,Euchaetidae *sp.  3,Family,,,,C3,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-56,Paraeuchaeta elongata,Paraeuchaeta elongata  5F,Species,,,,C5,F,,,,formalin,,,Total,0.09973,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-57,Paraeuchaeta elongata,Paraeuchaeta elongata  5M,Species,,,,C5,M,,,,formalin,,,Total,0.02493,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-58,Paraeuchaeta elongata,Paraeuchaeta elongata  6F,Species,,,,C6,F,,,,formalin,,,Total,0.0374,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-59,Paraeuchaeta elongata,Paraeuchaeta elongata  6M,Species,,,,C6,M,,,,formalin,,,Total,0.09973,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-60,Heterostylites major,Heterostylites major  6M,Species,,,,C6,M,,,,formalin,,,Total,0.01247,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-61,Metridia,Metridia *sp.  1,Genus,,,,C1,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-62,Metridia,Metridia *sp.  2,Genus,,,,C2,,,,,formalin,,,Total,4.78684,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-63,Metridia,Metridia *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,5.18574,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-64,Metridia,Metridia *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,1.99452,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-65,,Metridia aff lucens  6F,,,,,C6,F,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-66,Metridia pacifica,Metridia pacifica  5F,Species,,,,C5,F,,,,formalin,,,Total,0.79781,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-67,Metridia pacifica,Metridia pacifica  6F,Species,,,,C6,F,,,,formalin,,,Total,3.98903,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-68,Pleuromamma,Pleuromamma *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.3989,80.21653,,
IYS2022-Franklin-5-53-144-Bongo-1,1,IYS2022-Franklin-5-53-144-Bongo-1-69,Pleuromamma scutullata,Pleuromamma scutullata  5,Species,,,,C5,,,,,formalin,,,Total,0.79781,80.21653,,
